data id_info,nation,region,name,operationTime,expense,infoTitle,infoContent,information,map_url,Popularity,rating,popularity
26,China,Nanjing,Second Historical Archives of China,,,,,,https://www.google.com/maps/place/Second+Historical+Archives+of+China/data=!4m7!3m6!1s0x35b58d1de46eea8d:0x536ae8dae22734ce!8m2!3d32.040678!4d118.81404!16s%2Fm%2F04gk0cb!19sChIJjepu5B2NtTURzjQn4troalM?authuser=0&hl=ko&rclk=1,,4.5,13.0
27,China,Nanjing,Six Dynasties Museum,,,,,,https://www.google.com/maps/place/Six+Dynasties+Museum/data=!4m7!3m6!1s0x35b58cef05d0d407:0xc689e8552c25a607!8m2!3d32.042503!4d118.79908!16s%2Fg%2F11hz9hp9gh!19sChIJB9TQBe-MtTURB6YlLFXoicY?authuser=0&hl=ko&rclk=1,,4.5,13.0
28,China,Nanjing,Nanjing Normal University Xianlin Campus Botanical Garden,,,,,,https://www.google.com/maps/place/Nanjing+Normal+University+Xianlin+Campus+Botanical+Garden/data=!4m7!3m6!1s0x35b5ec3594bae225:0x19933285cfd38122!8m2!3d32.106556!4d118.910591!16s%2Fg%2F11cnpbj6ns!19sChIJJeK6lDXstTURIoHTz4Uykxk?authuser=0&hl=ko&rclk=1,,4.4,13.0
29,China,Nanjing,Nanjing Science & Technology Museum （North Gate）,,,,,,https://www.google.com/maps/place/Nanjing+Science+%26+Technology+Museum+%EF%BC%88North+Gate%EF%BC%89/data=!4m7!3m6!1s0x35b58ea6db34eaff:0x750cf6b7e7f529a3!8m2!3d31.986709!4d118.783955!16s%2Fg%2F1td15x0n!19sChIJ_-o026aOtTURoyn157f2DHU?authuser=0&hl=ko&rclk=1,,4.6,13.0
30,China,Nanjing,Laomendong,,,,,,https://www.google.com/maps/place/Laomendong/data=!4m7!3m6!1s0x35b58c6ad4f55f05:0x22e81fcefe938b3!8m2!3d32.01144!4d118.78711!16s%2Fg%2F11r_gz044b!19sChIJBV_11GqMtTURszjp7_yBLgI?authuser=0&hl=ko&rclk=1,,4.5,13.0
31,China,Nanjing,Nanjing Yinyuetai,,,,,,https://www.google.com/maps/place/Nanjing+Yinyuetai/data=!4m7!3m6!1s0x35b58d54eb78f3d5:0x962cc3ea732393d2!8m2!3d32.055215!4d118.855486!16s%2Fg%2F11b62qfxvk!19sChIJ1fN461SNtTUR0pMjc-rDLJY?authuser=0&hl=ko&rclk=1,,4.6,13.0
32,China,Nanjing,Nanjing Xianlinhu Park,,,,,,https://www.google.com/maps/place/Nanjing+Xianlinhu+Park/data=!4m7!3m6!1s0x35b5e96d3e5de473:0xe9b54fc339f412f0!8m2!3d32.127148!4d118.98607!16s%2Fg%2F11cnpfh8_h!19sChIJc-RdPm3ptTUR8BL0OcNPtek?authuser=0&hl=ko&rclk=1,,4.2,12.0
33,China,Nanjing,Zhongshanmen,,,,,,https://www.google.com/maps/place/Zhongshanmen/data=!4m7!3m6!1s0x35b58d172fa9fe33:0x935197c58d513eea!8m2!3d32.0383555!4d118.8270929!16s%2Fg%2F122tp4cw!19sChIJM_6pLxeNtTUR6j5RjcWXUZM?authuser=0&hl=ko&rclk=1,,4.5,11.0
34,China,Nanjing,Jiangsu Art Museum,,,,,,https://www.google.com/maps/place/Jiangsu+Art+Museum/data=!4m7!3m6!1s0x35b58cefb239fc7d:0x924c46d674f21185!8m2!3d32.041456!4d118.798792!16s%2Fg%2F1v42cvf0!19sChIJffw5su-MtTURhRHydNZGTJI?authuser=0&hl=ko&rclk=1,,4.5,10.0
35,China,Nanjing,阅江楼,,,,,,https://www.google.com/maps/place/%E9%98%85%E6%B1%9F%E6%A5%BC/data=!4m7!3m6!1s0x35b5f4b790100573:0xdd40499522995599!8m2!3d32.0937926!4d118.7452605!16s%2Fm%2F0h67tnp!19sChIJcwUQkLf0tTURmVWZIpVJQN0?authuser=0&hl=ko&rclk=1,,4.4,10.0
36,China,Nanjing,Former Residence of Gan Xi,,,,,,https://www.google.com/maps/place/Former+Residence+of+Gan+Xi/data=!4m7!3m6!1s0x35b58c6445d1a4ad:0x4219cfd20775fea3!8m2!3d32.026325!4d118.782069!16s%2Fm%2F0jt9kgl!19sChIJraTRRWSMtTURo_51B9LPGUI?authuser=0&hl=ko&rclk=1,,4.2,10.0
37,China,Nanjing,南京国防园,,,,,,https://www.google.com/maps/place/%E5%8D%97%E4%BA%AC%E5%9B%BD%E9%98%B2%E5%9B%AD/data=!4m7!3m6!1s0x35b58b6598584057:0x82d65e142381381a!8m2!3d32.053265!4d118.756109!16s%2Fg%2F120jfdmb!19sChIJV0BYmGWLtTURGjiBIxRe1oI?authuser=0&hl=ko&rclk=1,,4.0,9.0
38,China,Nanjing,Nanjing Jinghai Temple Memorial Hall,,,,,,https://www.google.com/maps/place/Nanjing+Jinghai+Temple+Memorial+Hall/data=!4m7!3m6!1s0x35b5f4b63580843d:0x7c58a84433f885b3!8m2!3d32.091878!4d118.744578!16s%2Fm%2F0h64yrl!19sChIJPYSANbb0tTURs4X4M0SoWHw?authuser=0&hl=ko&rclk=1,,3.8,8.0
39,China,Nanjing,Garden Expo Park,,,,,,https://www.google.com/maps/place/Garden+Expo+Park/data=!4m7!3m6!1s0x35b5ea47633318d3:0x9e4360353f30aa5b!8m2!3d32.07938!4d119.01472!16s%2Fg%2F11swr1f8ms!19sChIJ0xgzY0fqtTURW6owPzVgQ54?authuser=0&hl=ko&rclk=1,,4.1,7.0
40,China,Nanjing,南京南站,,,,,,https://www.google.com/maps/place/%E5%8D%97%E4%BA%AC%E5%8D%97%E7%AB%99/data=!4m7!3m6!1s0x35b58e9304b5eacd:0x424d278d8d3c822!8m2!3d31.968887!4d118.798048!16s%2Fg%2F128dgqy1t!19sChIJzeq1BJOOtTURIsjT2HjSJAQ?authuser=0&hl=ko&rclk=1,,3.9,7.0
41,China,Nanjing,Nanjing Pearl Spring Park,,,,,,https://www.google.com/maps/place/Nanjing+Pearl+Spring+Park/data=!4m7!3m6!1s0x35ca0abf4276add7:0x51bc2e65ae97e94a!8m2!3d32.124248!4d118.650782!16s%2Fg%2F1tm670dl!19sChIJ1612Qr8KyjURSumXrmUuvFE?authuser=0&hl=ko&rclk=1,,4.2,6.0
42,China,Nanjing,"Children's Amusement Park, Dr. Sun Yat-sen's Mausoleum",,,,,,"https://www.google.com/maps/place/Children%27s+Amusement+Park,+Dr.+Sun+Yat-sen%27s+Mausoleum/data=!4m7!3m6!1s0x35b592aaaca2f823:0x760127207446081b!8m2!3d32.0556!4d118.860079!16s%2Fg%2F1tdbj0vq!19sChIJI_iirKqStTURGwhGdCAnAXY?authuser=0&hl=ko&rclk=1",,4.7,6.0
43,China,Nanjing,Gulin Park,,,,,,https://www.google.com/maps/place/Gulin+Park/data=!4m7!3m6!1s0x35b58b5b6025878b:0x5981f2037671d1a7!8m2!3d32.066985!4d118.753731!16s%2Fm%2F0h7ptfl!19sChIJi4clYFuLtTURp9FxdgPygVk?authuser=0&hl=ko&rclk=1,,4.2,6.0
44,China,Nanjing,Botanical Garden （North Gate）,,,,,,https://www.google.com/maps/place/Botanical+Garden+%EF%BC%88North+Gate%EF%BC%89/data=!4m7!3m6!1s0x35b58d39b7b81dc7:0x3f20c8ff025176ef!8m2!3d32.0507262!4d118.8329225!16s%2Fg%2F1tqtvyl3!19sChIJxx24tzmNtTUR73ZRAv_IID8?authuser=0&hl=ko&rclk=1,,4.0,5.0
45,China,Nanjing,Nanjing Great Wall,,,,,,https://www.google.com/maps/place/Nanjing+Great+Wall/data=!4m7!3m6!1s0x35ca0abf413ae811:0x641dbcc7a582a8c!8m2!3d32.123928!4d118.651022!16s%2Fg%2F1th1s46p!19sChIJEeg6Qb8KyjURjCpYeszbQQY?authuser=0&hl=ko&rclk=1,,4.6,5.0
46,China,Nanjing,南京地质博物馆,,,,,,https://www.google.com/maps/place/%E5%8D%97%E4%BA%AC%E5%9C%B0%E8%B4%A8%E5%8D%9A%E7%89%A9%E9%A6%86/data=!4m7!3m6!1s0x35b58ce6db8f42f5:0x422180871a5b5ce7!8m2!3d32.045296!4d118.806521!16s%2Fg%2F12tb81cfq!19sChIJ9UKP2-aMtTUR51xbGoeAIUI?authuser=0&hl=ko&rclk=1,,4.6,5.0
47,China,Nanjing,Sifang Art Museum,,,,,,https://www.google.com/maps/place/Sifang+Art+Museum/data=!4m7!3m6!1s0x35b58cb97a14e7e7:0xffd72a5f20388d!8m2!3d32.1134637!4d118.6442118!16s%2Fm%2F0dddd7h!19sChIJ5-cUermMtTURjTggXyrX_wA?authuser=0&hl=ko&rclk=1,,4.4,5.0
48,China,Nanjing,Botanical Expo Garden,,,,,,https://www.google.com/maps/place/Botanical+Expo+Garden/data=!4m7!3m6!1s0x35b58d39a06aee3d:0x3ff460d18ecd51e4!8m2!3d32.049672!4d118.832105!16s%2Fg%2F1thg8hgj!19sChIJPe5qoDmNtTUR5FHNjtFg9D8?authuser=0&hl=ko&rclk=1,,4.8,5.0
49,China,Nanjing,Nanjing Long-distance Bus East Station,,,,,,https://www.google.com/maps/place/Nanjing+Long-distance+Bus+East+Station/data=!4m7!3m6!1s0x35b5f2dd0ef2213f:0x3b05f81b1b797d61!8m2!3d32.084112!4d118.822316!16s%2Fg%2F155qv2jw!19sChIJPyHyDt3ytTURYX15Gxv4BTs?authuser=0&hl=ko&rclk=1,,4.2,5.0
50,China,Nanjing,Wuchaomen Park,,,,,,https://www.google.com/maps/place/Wuchaomen+Park/data=!4m7!3m6!1s0x35b58d1c8cc2c157:0x7cb5867d01ee662!8m2!3d32.037982!4d118.817679!16s%2Fm%2F010lz6l2!19sChIJV8HCjByNtTURYuYe0GdYywc?authuser=0&hl=ko&rclk=1,,4.2,5.0
51,China,Nanjing,Nanjing Ming Dynasty City Wall History Museum,,,,,,https://www.google.com/maps/place/Nanjing+Ming+Dynasty+City+Wall+History+Museum/data=!4m7!3m6!1s0x35b58ccf39a0eacd:0xf978547ac2d25452!8m2!3d32.0625646!4d118.7965171!16s%2Fg%2F1ttytsyy!19sChIJzeqgOc-MtTURUlTSwnpUePk?authuser=0&hl=ko&rclk=1,,4.5,4.0
52,China,Nanjing,Nanjing Library,,,,,,https://www.google.com/maps/place/Nanjing+Library/data=!4m7!3m6!1s0x35b58cc203d4faa3:0xf3d9003318e325ca!8m2!3d32.051118!4d118.795775!16s%2Fg%2F11xgc5x38!19sChIJo_rUA8KMtTURyiXjGDMA2fM?authuser=0&hl=ko&rclk=1,,4.3,4.0
53,China,Nanjing,Nanjing Ten Dynasties History Culture Park,,,,,,https://www.google.com/maps/place/Nanjing+Ten+Dynasties+History+Culture+Park/data=!4m7!3m6!1s0x35b58d4407d69fb5:0xd6e9399dfcafc793!8m2!3d32.044461!4d118.842914!16s%2Fg%2F11cnp879gj!19sChIJtZ_WB0SNtTURk8ev_J056dY?authuser=0&hl=ko&rclk=1,,4.0,4.0
